TIPO;CATEGORIA;TAREA;DESCRIPCIÓN;VARIANTES;OBJETIVO;ESPACIO;TIEMPO TOTAL;MATERIAL;VIDEO DRIVE ID
EVOLUCIONES;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN;DIFERENTES FINALIZACIONES;Colocamos 5 postas, el jugador que está en la posta central, tendrá que continuar cada jugada en las diferentes postas para que sus compañeros finalicen con disparo a portería o centro y remate.;;FINALIZAR;1/2 campo;15;BALONES , CHINOS;https://drive.google.com/file/d/18-WjU83bq1KOZxo3PtXhklvcTSKLl6kO/view?usp=share_link
EVOLUCIONES;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN;FINALIZACIÓN 3 POSTAS;Dividimos al grupo en 3 zonas. Tendremos que dar una secuencia de pases y finalizar. En la zona amarilla se finaliza con la pierna derecha, en la zona roja se finaliza con la pierna buena de cada jugador y, por último, en la zona naranja se finaliza con la izquierda.;;FINALIZAR;1/2 campo;15;BALONES , CHINOS;https://drive.google.com/file/d/193c7Uw22JP7UYUeCgf4b2g3efjAEfXYj/view?usp=share_link
EVOLUCIONES;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN;FINALIZACIÓN EN CARRERA;Jugamos por equipos. Sale un jugador en carrera, da la vuelta al cono y sin controlar, finaliza a portería grande. De un lado con la pierna derecha y del otro con la izquierda.;Control obligatorio antes del disparo.;FINALIZAR;Area grande;15;BALONES , CHINOS;https://drive.google.com/file/d/19yZsqOXnklXjPJO4FPVpJEtNm40Pw_L0/view?usp=share_link
EVOLUCIONES;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN;FINALIZACIÓN PARED;Realizamos una pared con compañero dando pase entre conos para que finalice. Si no pasa entre los conos la pared, no cuenta el disparo. Lo hacemos por equipo. Los porteros uno con cada equipo. Cada serie en una zona para tirar con ambas piernas.;;FINALIZAR;1/2 campo;15;BALONES , CHINOS , PICAS;https://drive.google.com/file/d/17VjVk7x7KR47kCnsKmxV5-RoHz_FvKCV/view?usp=share_link
EVOLUCIONES;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN;FINALIZACIÓN PASE INTERIOR;El jugador que inicia tiene que meter un pase interior entre cono y pica, para el desmarque del compañero a la espalda de la pica. Cuando recibe tiene un control y tiro para finalizar.;Dar una pared y después el pase interior y el desmarque.;FINALIZAR;1/2 campo;15;BALONES , CHINOS , PICAS;https://drive.google.com/file/d/19aIvJkOqg0-ixgpi1P6z4t-OF1asDs24/view?usp=share_link
EVOLUCIONES;SENIOR , JUVENIL , CADETE , INFANTIL;FINALIZACIONES AREA;Lo hacemos por parejas. Cada jugador remata 2 centros laterales, teniendo que hacer un cambio de posición en cada uno de ellos y ocupar diferentes zonas de remate. La última acción será un pase interior del compañero y definir en el mano a mano con el portero.;;FINALIZAR;1/2 campo;15;BALONES , CHINOS , PICAS;https://drive.google.com/file/d/1AVbh6mJhLFLaZBNsmjI9dwPqn37iOpPg/view?usp=share_link
EVOLUCIONES;INFANTIL , ALEVIN , BENJAMIN;FINALIZACIONES CON DESMARQUE;Iniciamos con pase al compañero que realiza un movimiento de desmarque hacia un lado del cono, el siguiente compañero tendrá que desmarcarse hacia el otro lado, realizar un control orientado y finalizar. En los lados, los desmarques están obligados, en el centro, el segundo jugador elige lado y el tercero se desmarca según el anterior.;;FINALIZAR;1/2 campo;15;BALONES , CHINOS;https://drive.google.com/file/d/16ox4NBEIKbyLxMqMAvvY8RrpAXmyxE8r/view?usp=share_link
EVOLUCIONES;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN;FINALIZACIONES EN BLOQUE;Iniciamos con un disparo del jugador 1. Después jugadores 2 y 3 se intercambian balones y jugador 2 finaliza. Jugador 3 conduce y centra para jugador 1 y 2. Cuando acaba, jugador 4 deja el balón de cara a jugador 3 que finaliza. Por último, jugador 5 inicia de nuevo con jugador 1 y 2 que abre para que jugador 5 saque un centro al área donde entrarán jugadores 1,2 y 3.;;FINALIZAR;1/2 campo;15;BALONES , CHINOS;https://drive.google.com/file/d/1AVUi_O18vJ_XoHcyKFmpvDu39K8bU7Dz/view?usp=share_link
EVOLUCIONES;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN;FINALIZACIONES POR EQUIPOS;Dividimos al grupo en equipos. Ponemos las 4 postas, el jugador central tendrá que dar la pared a los demás compañeros para que estos finalicen a portería grande.;;FINALIZAR;1/2 campo;15;BALONES , CHINOS;https://drive.google.com/file/d/17X2l8tUr8UWY1-j1TOKgZrSV0JiAHZ4n/view?usp=share_link
EVOLUCIONES;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN;FINALIZACIONES x3;Dividimos al grupo en equipos. Ponemos las 4 postas, el jugador de la derecha tendrá que dar la pared a los demás compañeros para que estos finalicen a portería grande.;;FINALIZAR;1/2 campo;15;BALONES , CHINOS;https://drive.google.com/file/d/1AaZ97iiUVdDn6nPUyfOadCJU-NsOMykR/view?usp=share_link
EVOLUCIONES;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN;FINALIZACIONES x4;Dividimos al grupo en 5 postas. El jugador 2 dará el pase a jugador 1 para que finalice, el jugador 3 se lo dará al jugador 2, el jugador 4 se lo dará a jugador 3 y, por último, el jugador 5 centrara para jugador 4.;;FINALIZAR;1/2 campo;15;BALONES , CHINOS;https://drive.google.com/file/d/1ASFs69h9QdDj4QYc6rzexpcMiTBvem3Q/view?usp=share_link
EVOLUCIONES;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN;FINALIZACIONES x5;Inicia jugador 1 con una conducción y un disparo, seguido jugador 2 pared con jugador 1 y finaliza. Después, jugador 3 pared con jugador 2 y centro para jugadores 1 y 2. Jugador 4 pasará a jugador 3 que finaliza, jugador 5 centrará lejano y jugadores 1,2 y3 atacaran y jugador 4 defenderá. Por último, jugador 5 realizará una pared para centrar y jugadores 1,2 y 3 atacaran y jugador 4 defenderá.;;FINALIZAR;1/2 campo;15;BALONES , CHINOS;https://drive.google.com/file/d/16XhaeQVwDFcqdtTGWxkbkKJA8LkPUti8/view?usp=share_link
EVOLUCIONES;ALEVIN , BENJAMIN;INICIO 1-3-3-1;Se inicia con portero jugando para central. Este avanzara, fijará y pasará a jugador libre, si es lateral, este tendrá que jugar con mediocentro para jugar al otro lado y el extremo realizara un centro y rematan delantero y banda contraria. Si el primer pase es a medio centro, el delantero bajara a jugar de espaldas y devolver al mediocentro para lanzar al otro lado y realizar la misma acción, centro y remate.;;PROGRESAR;3/4 campo;15;BALONES , CHINOS;https://drive.google.com/file/d/16RjpRNHVc41i2xK69sVjoyAOF2Gu8AyM/view?usp=share_link
EVOLUCIONES;ALEVIN , BENJAMIN;INICIO 1-3-3-1 TOMA DE DECISIÓN;Iniciamos desde el portero, el central cuando da el pase al extremo le tiene que decir solo o cuidado. Si es solo, se girará y realizará un ataque sin oposición los 3 delanteros y los demás realizarán un 2x1 en la portería donde se ha iniciado el juego. Si es cuidado, dejará de cara al mediocentro y este empezará un ataque sin oposición donde participa todo el equipo.;;PROGRESAR;3/4 campo;15;BALONES , CHINOS;https://drive.google.com/file/d/19l4MjkEcYm-1igjzR1YoqHxXD1yf1ol8/view?usp=share_link
EVOLUCIONES;SENIOR , JUVENIL , CADETE , INFANTIL;INICIO CON INTERIOR;Iniciamos con central que avanza para fijar y jugar por dentro con interior que viene de espaldas a recibir. Deja de cara a mediocentro y abre al lateral que sube por su banda. Ahora realizamos un ataque. Pasando a delantero que hace de boya y gira por el otro lado, extremo recibe dentro para que lateral salga por fuera, juega con él y este centra al área donde el delantero rematara.;;PROGRESAR;1/2 campo;15;BALONES , CHINOS;https://drive.google.com/file/d/19F1FGZ0KoBPknPUChNxQpp5Sm4bKZKCo/view?usp=share_link
EVOLUCIONES;SENIOR , JUVENIL , CADETE , INFANTIL;INICIO CON LATERAL;Iniciamos con portero en largo con lateral al estar los centrales marcados. Al realizar este pase, todos se acercan a lateral por si el control no es bueno. Una vez tengamos el balón en nuestro poder, progresaremos hasta lateral contrario.;;PROGRESAR;1/2 campo;15;BALONES , CHINOS;https://drive.google.com/file/d/16aC1hA_UaUwxORbJXDscjP188GpPTkcY/view?usp=share_link
EVOLUCIONES;INFANTIL , ALEVIN , BENJAMIN;PASE + CONDUCCION;Hacemos dos espacios y 2 equipos por cada espacio. Jugamos dos pases a los lados de la pica inicial, para después realizar una conducción dando la vuelta entera a la segunda pica y finalizar en la portería pequeña. El que primero marca, consigue el punto. Jugamos por equipos. Los amarillos de una zona suman puntos con los de la otra y lo mismo los rojos.;;PASE;25x10;15;BALONES , CHINOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/16hc9kuX5nRMZ77dIO1P8WfcH3QD8h0jL/view?usp=share_link
EVOLUCIONES;CADETE , INFANTIL , ALEVIN , BENJAMIN;REGATE 8 PORTERÍAS 6x2;Se juega por parejas. Cada pareja tendrá que intentar sobrepasar las porterías creadas con conos en conducción y regateando a los rivales. Los demás tendrán que evitarlo. Los defensores no pueden entrar al círculo central. Solo se pueden mover por el anillo.;Cada serie cambiamos parejas que atacan.;REGATE;20;12;BALONES , CHINOS;https://drive.google.com/file/d/174-dIwMj3m18Tt4WQr3CvZzLyDBKGX-P/view?usp=share_link
EVOLUCIONES;INFANTIL , ALEVIN , BENJAMIN;RUEDA DE PASES - CONTROLES ORIENTADOS;Realizamos una rueda de pase donde trabajaremos los controles orientados y el movimiento previo a recibir el pase del compañero. Al final le metemos un pase de precisión a portería pequeña. También podemos meter un 1x1.;;CONTROL ORIENTADO;25x15;15;BALONES , CHINOS;https://drive.google.com/file/d/19VNhNe1p6Da5W5UKyHmRXVVrP5GB4I7l/view?usp=share_link
EVOLUCIONES;CADETE , INFANTIL , ALEVIN , BENJAMIN;RUEDA DE PASES - SEPARARSE DEL RIVAL;Iniciamos con desmarque del 2º jugador hacia uno de los lados de la pica (simula rival), según hacía que lado se desmarque este jugador, el siguiente, tendrá que desmarcarse al lado contrario. Terminamos con un pase en profundidad para finalizar en portería pequeña (precisión);;CREAR LÍNEA DE PASE;35x20;15;BALONES , CHINOS , PICAS;https://drive.google.com/file/d/1ASqGDNOVjWltB7SAgmfAQRiyeC71DHUE/view?usp=share_link
EVOLUCIONES;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN;RUEDA PASES - CENTRO LATERAL;Realizamos la secuencia de pases (video) para terminar con un centro lateral y un remate. Ponemos picas, simulando defensas para que el que centra tenga que pensar donde puede poner el centro y el que tiene que rematar se mueva para atacar el balón.;;CENTRO Y REMATE;1/2 campo;20;BALONES , CHINOS , PICAS;https://drive.google.com/file/d/1A9DJTwyWgDWOmdlQClw7RBCwRzcwoVMk/view?usp=share_link
EVOLUCIONES;BENJAMIN , PREBENJAMIN;RUEDA PASES + FINALIZACIÓN;Realizamos la secuencia de pases, siempre con movimiento de separación del cono, para acabar con un centro y remate.;;FINALIZAR;1/2 campo;12;BALONES , CHINOS;https://drive.google.com/file/d/183RsCeIRuE4y4-DqkFDYpNtkPvMqykRO/view?usp=share_link
EVOLUCIONES;CADETE , INFANTIL , ALEVIN;RUEDA PASES 3 PAREDES + TIRO;Realizamos la secuencia de pases (video) donde el jugador que realiza las paredes tiene que colocarse bien para poder jugar a un toque, para terminar con un disparo a portería en las zonas marcadas. El que finaliza tiene un control + disparo, tendrá que orientarse bien antes de recibir para poder ejecutar el disparo con rapidez.;;PAREDES;1/2 campo;15;BALONES , CHINOS;https://drive.google.com/file/d/18wnfU3j6pfkZ_d8mFdfZ0y7IbmC2-CGS/view?usp=share_link
EVOLUCIONES;CADETE , INFANTIL , ALEVIN , BENJAMIN;RUEDA PASES 3º HOMBRE EN Y;Colocamos a 7 jugadores como la imagen. Doble triángulo (uno dentro del otro) realizamos la secuencia de pases buscando dejar de cara para jugar con alejado y acabamos en 1x1. Después del pase hay que moverse a donde lo he dado porque el balón vuelve y hay que seguir la secuencia.;;CREAR LÍNEA DE PASE;35x15;15;BALONES , CHINOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/1A9NnPbNYQmivXvpi7q_jV67F8P1BXdrY/view?usp=share_link
EVOLUCIONES;CADETE , INFANTIL , ALEVIN , BENJAMIN;RUEDA PASES PAREDES + FINALIZACIÓN;Realizamos la secuencia de pases y paredes para acabar con una finalización en portería pequeña (precisión).;;CREAR LÍNEA DE PASE;30x15;12;BALONES , CHINOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/19ChMNVut4l4zK8zUeu9s-3uIbnL3m-ej/view?usp=share_link
EVOLUCIONES;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN;SEPARARSE DEL RIVAL + FINALIZACIÓN;Trabajamos el movimiento previo a la recepción del balón, separándonos del rival para tener tiempo y espacio para ejecutar la siguiente acción. Acabamos la rueda de pases con una finalización a portería.;;CREAR LÍNEA DE PASE;1/2 campo;20;BALONES , CHINOS;https://drive.google.com/file/d/18VKfefWSDxmhgtFHDUzzrzt5CP2seHl1/view?usp=share_link
JUEGO DE FÚTBOL;CADETE , INFANTIL , ALEVIN;2x2+1+1 PROFUNDIDAD;Jugamos en tríos. Dos jugadores jugarán en el espacio interior (2x2) y el otro compañero estará en los fondos. Trabajaremos la profundidad, para lo que nos tendremos que apoyar en el jugador de los fondos para poder marcar gol.;Jugar en el espacio interior 3x3 y limitar los toques a los jugadores.;PROFUNDIDAD;50x25;15;BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/18-jSb3TL02OVfhP6V44HxL01RE5mb4k5/view?usp=share_link
JUEGO DE FÚTBOL;SENIOR , JUVENIL , CADETE , INFANTIL;4 PORTERIAS;Colocamos 4 picas haciendo un cuadrado en el centro del espacio marcado. Las 4 porterías tendrán que ser defendidas por los 2 porteros. Teniendo que comunicarse entre ellos para ver quién ocupa cada una. Los jugadores para poder marcar gol tienen que dar 10 pases. Movilidad sin balón, desmarques...;;BASCULACIONES;60x40;20;BALONES , CHINOS , PETOS , PICAS;https://drive.google.com/file/d/16UGToxQ8o-x-Q2xihSUwPNp7zW9j_f-M/view?usp=share_link
JUEGO DE FÚTBOL;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN;BUSCAR SUPERIORIDADES EN BANDA;Jugamos dos equipos enfrentados de 8 jugadores cada equipo. Trataremos de combinar hasta encontrar superioridades en banda para poder progresar y marcar gol en porterías pequeñas. El equipo que defiende porterías pequeñas, cuando roba, tiene 10 segundos para marcar gol en portería grande.;;BUSCAR SUPERIORIDADES;3/4 campo;20;BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/17yRrAtYInLrqvAcJhy0KIx9EzcF_CYzw/view?usp=share_link
JUEGO DE FÚTBOL;SENIOR , JUVENIL , CADETE , INFANTIL;DOBLE AREA 3 EQUIPOS;Jugamos en 3 equipos. Dos de los equipos juegan por dentro y el otro por fuera dando apoyo al equipo en posesión del balón. Jugamos el rey de la pista, es decir, el que gana sigue dentro y el que pierde sale. Jugamos a 2 goles o 2 minutos.;;FINALIZAR;Doble area;20;BALONES , CHINOS , PETOS , PORTERIA REGLAMENTARIA;https://drive.google.com/file/d/1AaowpItoldpLnwDT6rfeXf7whwtdUBwq/view?usp=share_link
JUEGO DE FÚTBOL;CADETE , INFANTIL , ALEVIN;FINALIZACIÓN + REPLIEGUE;Se inicia con un pase de jugador rojo a naranja. El rojo saldrá en velocidad a intentar evitar que el naranja marque gol, el naranja tras controlar tendrá que intentar marcar gol. Si hay gol, el rojo defenderá en velocidad el ataque de amarillo, si no hay gol, será el naranja el que defienda el ataque del amarillo.;;REPLIEGUE;1/2 campo;15;BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/1760XYmkLeF8m5M5dy8g4ucW5I8qxaFrd/view?usp=share_link
JUEGO DE FÚTBOL;SENIOR , JUVENIL , CADETE , INFANTIL;POSESIÓN 2x2+1 - 2 ZONAS;Jugamos en dos espacios un 2x2+1. El comodín va con el equipo que tenga la posesión del balón. Podemos jugar con el otro espacio cuando queramos, pero para marcar gol tenemos que conseguir 10 pases sin que el rival nos robe la posesión. Entre comodines pueden pasarse el balón y se pueden cambiar de espacio, pero nunca estar los dos en el mismo.;;BUSCAR SUPERIORIDADES;40x20;20;BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/19-aaM-V72pe41zU_s6osBrxWr--887QR/view?usp=share_link
JUEGO DE FÚTBOL;JUVENIL , CADETE , INFANTIL;POSESIÓN 3x3 - ATAQUE 3x2;Iniciamos en la zona central un 3x3, el equipo que da 3 pases puede atacar la portería que le corresponde, teniendo que entrar con balón controlado uno de sus jugadores para realizar un 3x2. Si un equipo roba, puede automáticamente atacar la portería. Se cambian los jugadores cada serie.;;ATAQUE RAPIDO;Campo entero;20;BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/19RRjaBI4dJO-O4I9OoBSbmG8nSI9LkwV/view?usp=share_link
JUEGO DE FÚTBOL;SENIOR , JUVENIL , CADETE;POSESIÓN 6x4;Jugamos en 2 espacios a la vez, cada espacio está dividido en 2. Los que roban, solo pueden estar 2 por espacio. Los que mantienen, para poder marcar gol en portería pequeña tienen que dar 6 pases, un defensor podrá salir de la zona para intentar que no marque. Los que defienden, cuando roban, pueden atacar portería grande, un defensor podrá intentar impedir que marque gol.;;MANTENER;25x12;20;BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/18oqykbzxaCGzauI8qyQKW4RoVEXhcG_z/view?usp=share_link
JUEGO DE FÚTBOL;CADETE , INFANTIL , ALEVIN;POSESIÓN POR ZONAS POR POSICIONES;Iniciamos con jugador que está solo (central) tenemos que conseguir llegar a la zona frontal donde está el delantero vs central rival, superando rivales. Los jugadores de banda podrán participar por dentro para ayudar al medio centro, cuando su compañero de banda tenga balón o los compañeros de la banda contraria. En la zona frontal, podrán entrar un compañero a ayudar al delantero para hacer un 2x1 y conseguir el gol. Los que descansan entrarán una vez haya finalizado la acción. La acción finaliza con 2 robos de los defensores o con gol.;;BUSCAR SUPERIORIDADES;1/2 campo;15;BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/18ihBnUQ0ugdLol2SmYVQLuX90A55mu72/view?usp=share_link
JUEGO DE FÚTBOL;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN;PRESIÓN EN TRIOS;Jugamos 3 tríos (9 jugadores) un trío ataca, otro defiende y otro descansa. Si el trío que ataca consigue hacer gol, atacará al trío que defiende y el que defendía se quedará descansando. Si no hacen gol, descansaran ellos y el que defendía atacara.;;PRESIÓN;50x25;20;BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/1A_As_Pc8sJFAb0sASXEj6QPYfeiICQkT/view?usp=share_link
JUEGO DE FÚTBOL;INFANTIL , ALEVIN , BENJAMIN;REGATE 1x1 - 2x2;Iniciamos 1x1 donde tenemos que mantener el balón y conseguir entrar conduciendo entre conos (rojo + amarillo) a la señal del entrenador, jugaremos un 2x2 donde cada jugador participará en su espacio de antes, pero tendrán que pasarse el balón. Meterán gol entrando, conduciendo entre conos amarillos. Trabajaremos sobre todo la protección del balón, el regate y la defensa de paredes.;;REGATE;20x15;15;BALONES , CHINOS , PETOS;https://drive.google.com/file/d/16gkD3flo-08x5Ua19VRtIzLRThp9JF8h/view?usp=share_link
